DigitalOrderItemId,DeliveryPacketId,AffectedItemQuantity,TransactionAmount,BaseCurrencyCode,ClaimCode,FXTransactionAmount,FXCurrencyCode,MonetaryComponentTypeCode,OfferTypeCode
FE8HKS939UF80UC6V1N5EL8VNROO7AB3EO5KO4KTTHFBJM7UMMU0,4HRBB69CMFVU3ORK0CT35OOKCB64CU0RC2M6SL4781VM0LIVCRN0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
FE8HKS939UF80UC6V1N5EL8VNROO7AB3EO5KO4KTTHFBJM7UMMU0,4HRBB69CMFVU3ORK0CT35OOKCB64CU0RC2M6SL4781VM0LIVCRN0,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
89SUN75KLVIR7Q3OECEN08BJ6UG2CC5EHNCLVQ1GB1RG4MVDA6RG,FFKUCB2O1UCFSB0KNI22Q2KDPQR8J5CFT21KJ0O21SH2BQKJM080,1,-17.15,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
89SUN75KLVIR7Q3OECEN08BJ6UG2CC5EHNCLVQ1GB1RG4MVDA6RG,FFKUCB2O1UCFSB0KNI22Q2KDPQR8J5CFT21KJ0O21SH2BQKJM080,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
89SUN75KLVIR7Q3OECEN08BJ6UG2CC5EHNCLVQ1GB1RG4MVDA6RG,FFKUCB2O1UCFSB0KNI22Q2KDPQR8J5CFT21KJ0O21SH2BQKJM080,1,17.15,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
89SUN75KLVIR7Q3OECEN08BJ6UG2CC5EHNCLVQ1GB1RG4MVDA6RG,FFKUCB2O1UCFSB0KNI22Q2KDPQR8J5CFT21KJ0O21SH2BQKJM080,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
8Q5FLIKAIU8TGICJJT2OHE69DU55FS7NNO3C20L9VNPEI8QEKJB0,3UCLLFNB27VA6UGPGC2COEM80PEU9RUHR04L4R368MN525GD6RRG,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
8Q5FLIKAIU8TGICJJT2OHE69DU55FS7NNO3C20L9VNPEI8QEKJB0,3UCLLFNB27VA6UGPGC2COEM80PEU9RUHR04L4R368MN525GD6RRG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
7NB3QABQTSD07LNP8BA47QESM2MNCMM6AJSQQPA7G2QQ675U9C6G,V19EKQLT7LOT232C062T3H9EPD8I62BUES2IVL55TMU1TA9EQK20,1,17.15,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
7NB3QABQTSD07LNP8BA47QESM2MNCMM6AJSQQPA7G2QQ675U9C6G,V19EKQLT7LOT232C062T3H9EPD8I62BUES2IVL55TMU1TA9EQK20,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
7NB3QABQTSD07LNP8BA47QESM2MNCMM6AJSQQPA7G2QQ675U9C6G,V19EKQLT7LOT232C062T3H9EPD8I62BUES2IVL55TMU1TA9EQK20,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
7NB3QABQTSD07LNP8BA47QESM2MNCMM6AJSQQPA7G2QQ675U9C6G,V19EKQLT7LOT232C062T3H9EPD8I62BUES2IVL55TMU1TA9EQK20,1,-17.15,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
2DHC9FKLNP8L4O9GT0T7BVUG9G1AKNKFUNIBDDEDA4OFBHGJP9G0,F4QFOANQEFBKB29KTNSE5IAPEFFC4QQCR35HHH1IPCOSGDULQAFG,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
2DHC9FKLNP8L4O9GT0T7BVUG9G1AKNKFUNIBDDEDA4OFBHGJP9G0,F4QFOANQEFBKB29KTNSE5IAPEFFC4QQCR35HHH1IPCOSGDULQAFG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
Q8OT8IHL1VOF9VA01LDL125IRJINU9SDLBD2CK3R19K68GN4SPN0,6PAPIMLP141HVPUIBUID8KM1J26EBK1M7T8TITIRR9HDV7PQLTSG,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
Q8OT8IHL1VOF9VA01LDL125IRJINU9SDLBD2CK3R19K68GN4SPN0,6PAPIMLP141HVPUIBUID8KM1J26EBK1M7T8TITIRR9HDV7PQLTSG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
4H5J3E4D0QO1EHUC2B428QLGTVF0ANH524VD2LNDH81GCN31H9N0,IDQEIF55D3LD28G1DCKJ6D9V8U99O2PFKP8S99KHGG8DMSQNH0RG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
4H5J3E4D0QO1EHUC2B428QLGTVF0ANH524VD2LNDH81GCN31H9N0,IDQEIF55D3LD28G1DCKJ6D9V8U99O2PFKP8S99KHGG8DMSQNH0RG,1,17.49,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
4H5J3E4D0QO1EHUC2B428QLGTVF0ANH524VD2LNDH81GCN31H9N0,IDQEIF55D3LD28G1DCKJ6D9V8U99O2PFKP8S99KHGG8DMSQNH0RG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
4H5J3E4D0QO1EHUC2B428QLGTVF0ANH524VD2LNDH81GCN31H9N0,IDQEIF55D3LD28G1DCKJ6D9V8U99O2PFKP8S99KHGG8DMSQNH0RG,1,-17.49,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
B7O12BLFH8BA48JH897AAA7UU96JH839SRBM91I8DTI8SU3L0PR0,U8E9L2ANRTB6BDUS0SCLQI7S208PMA0GSMLP5C5QGNOSVCTT2SC0,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
B7O12BLFH8BA48JH897AAA7UU96JH839SRBM91I8DTI8SU3L0PR0,U8E9L2ANRTB6BDUS0SCLQI7S208PMA0GSMLP5C5QGNOSVCTT2SC0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
FC1F5PQA35UB82JJE4DL8V2IFLF9JJMNLDQ7C1OFVHOLGRHQJD40,GVPNB4ADH9SOVBV6ENPOIINBSFT8CM9DDBV948HT4CRHCP7MEK30,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
FC1F5PQA35UB82JJE4DL8V2IFLF9JJMNLDQ7C1OFVHOLGRHQJD40,GVPNB4ADH9SOVBV6ENPOIINBSFT8CM9DDBV948HT4CRHCP7MEK30,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
V1PK5I0V6PRNUES0JGAQQK6JT8PNBQTNJDG8LKQU90B1VS1VE3O0,KSTKQDBR9B3JJV4JLLBFVQ11KVLK0LH21UTOGS33J70PODRL6NH0,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
V1PK5I0V6PRNUES0JGAQQK6JT8PNBQTNJDG8LKQU90B1VS1VE3O0,KSTKQDBR9B3JJV4JLLBFVQ11KVLK0LH21UTOGS33J70PODRL6NH0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
ERN3I5AR24A2J28T2S9TKPL35C4HV2G6NL1HQKLDI0ACRB1UNQBG,TF2J0KT8SUDGS7E5VO1JEFNEBLIPGJQQQ3VPB6CJIRVP2IFFT35G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
ERN3I5AR24A2J28T2S9TKPL35C4HV2G6NL1HQKLDI0ACRB1UNQBG,TF2J0KT8SUDGS7E5VO1JEFNEBLIPGJQQQ3VPB6CJIRVP2IFFT35G,1,-24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
ERN3I5AR24A2J28T2S9TKPL35C4HV2G6NL1HQKLDI0ACRB1UNQBG,TF2J0KT8SUDGS7E5VO1JEFNEBLIPGJQQQ3VPB6CJIRVP2IFFT35G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
ERN3I5AR24A2J28T2S9TKPL35C4HV2G6NL1HQKLDI0ACRB1UNQBG,TF2J0KT8SUDGS7E5VO1JEFNEBLIPGJQQQ3VPB6CJIRVP2IFFT35G,1,24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
BDSB89QJN7OPDBP2RDC30KECHUELPSBENIL0P6G7FC7L6QKEDDQG,5N429PJI6O606RVGNB4TEO1C69UCUQ3VTTEJ4S51SLKB5OVM4RV0,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
BDSB89QJN7OPDBP2RDC30KECHUELPSBENIL0P6G7FC7L6QKEDDQG,5N429PJI6O606RVGNB4TEO1C69UCUQ3VTTEJ4S51SLKB5OVM4RV0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
UJLUEQE3JHVKT4HH5OFJOAO9F1JH83UELIRNH3P41D12PBKV8LUG,T98N8T5H3GMHVJGJMNFCD5H66NBN44434QD3NCV234Q30EFGU280,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
UJLUEQE3JHVKT4HH5OFJOAO9F1JH83UELIRNH3P41D12PBKV8LUG,T98N8T5H3GMHVJGJMNFCD5H66NBN44434QD3NCV234Q30EFGU280,1,16.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
UJLUEQE3JHVKT4HH5OFJOAO9F1JH83UELIRNH3P41D12PBKV8LUG,T98N8T5H3GMHVJGJMNFCD5H66NBN44434QD3NCV234Q30EFGU280,1,-16.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
UJLUEQE3JHVKT4HH5OFJOAO9F1JH83UELIRNH3P41D12PBKV8LUG,T98N8T5H3GMHVJGJMNFCD5H66NBN44434QD3NCV234Q30EFGU280,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
S5B78M1K5DV784J4FDRUMABP4HOOFBJITJD5486SLN5V4SN8G35G,BGHES7G1JLQH8A6RRHAMAPTPFF2EB1LOBIHP6IKQ4QVOD6HLD3D0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
S5B78M1K5DV784J4FDRUMABP4HOOFBJITJD5486SLN5V4SN8G35G,BGHES7G1JLQH8A6RRHAMAPTPFF2EB1LOBIHP6IKQ4QVOD6HLD3D0,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
N8103N0PEQPACFAH7TP70FU06LRF1T1B5VG3CL3CFD83T1E9CC8G,CRUT2NOB0961MV3JVL1IC1QS24RMCKA8ARH3NDBH4EJKJ6CRVVQG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
N8103N0PEQPACFAH7TP70FU06LRF1T1B5VG3CL3CFD83T1E9CC8G,CRUT2NOB0961MV3JVL1IC1QS24RMCKA8ARH3NDBH4EJKJ6CRVVQG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
N8103N0PEQPACFAH7TP70FU06LRF1T1B5VG3CL3CFD83T1E9CC8G,CRUT2NOB0961MV3JVL1IC1QS24RMCKA8ARH3NDBH4EJKJ6CRVVQG,1,13.71,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
N8103N0PEQPACFAH7TP70FU06LRF1T1B5VG3CL3CFD83T1E9CC8G,CRUT2NOB0961MV3JVL1IC1QS24RMCKA8ARH3NDBH4EJKJ6CRVVQG,1,-13.71,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
M4PVKAG87I8S69S71TKOLIEVGMDTIE76E1JH2MMG7F7MUTOTAV50,D28UVA6Q7UVHA143U3R5AVDLH56NES3FNO6HG1KUM402TTEQOTM0,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
M4PVKAG87I8S69S71TKOLIEVGMDTIE76E1JH2MMG7F7MUTOTAV50,D28UVA6Q7UVHA143U3R5AVDLH56NES3FNO6HG1KUM402TTEQOTM0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
IE6C1HH606KQMEE381RHS69R05T1D74QJ63DI6S5KJ9KM3NMNT9G,D9QGS6AIHPSHU88D630SI6MC9S8EGLF0IQTHGO2S9TRB705K9FLG,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
IE6C1HH606KQMEE381RHS69R05T1D74QJ63DI6S5KJ9KM3NMNT9G,D9QGS6AIHPSHU88D630SI6MC9S8EGLF0IQTHGO2S9TRB705K9FLG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
R760KKG10T2P8MM5O1U8B36GOCAQ1R2I7US8V5G78B078R57O8B0,D0VIB7T4CRSBHH6157OV9G1CF4KU8I6G1G8L1LVRER174T0SP450,1,24.49,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
R760KKG10T2P8MM5O1U8B36GOCAQ1R2I7US8V5G78B078R57O8B0,D0VIB7T4CRSBHH6157OV9G1CF4KU8I6G1G8L1LVRER174T0SP450,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
R760KKG10T2P8MM5O1U8B36GOCAQ1R2I7US8V5G78B078R57O8B0,D0VIB7T4CRSBHH6157OV9G1CF4KU8I6G1G8L1LVRER174T0SP450,1,-24.49,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
R760KKG10T2P8MM5O1U8B36GOCAQ1R2I7US8V5G78B078R57O8B0,D0VIB7T4CRSBHH6157OV9G1CF4KU8I6G1G8L1LVRER174T0SP450,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
CG2PKH6O8VH9JNG519V0T2FD8MU1NOGH1GA8H5GUENHN3H199MGG,JOD3GLFVAMVGEETABUQ0NNBSCH50UDMGSLFJLM8R5DD0C0ALAL2G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
CG2PKH6O8VH9JNG519V0T2FD8MU1NOGH1GA8H5GUENHN3H199MGG,JOD3GLFVAMVGEETABUQ0NNBSCH50UDMGSLFJLM8R5DD0C0ALAL2G,1,-25.19,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
CG2PKH6O8VH9JNG519V0T2FD8MU1NOGH1GA8H5GUENHN3H199MGG,JOD3GLFVAMVGEETABUQ0NNBSCH50UDMGSLFJLM8R5DD0C0ALAL2G,1,25.19,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
CG2PKH6O8VH9JNG519V0T2FD8MU1NOGH1GA8H5GUENHN3H199MGG,JOD3GLFVAMVGEETABUQ0NNBSCH50UDMGSLFJLM8R5DD0C0ALAL2G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
2U63FNNF4B9KMHCB9F4ORVSKNKKSDT1STI5EUU2HRL59LAJQH4TG,A4RDG2EH2FDOIAU1TCM4MJ6VCSAQ16MUPOLP6ONMIAA8J7CNGMLG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
2U63FNNF4B9KMHCB9F4ORVSKNKKSDT1STI5EUU2HRL59LAJQH4TG,A4RDG2EH2FDOIAU1TCM4MJ6VCSAQ16MUPOLP6ONMIAA8J7CNGMLG,1,-21.27,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
2U63FNNF4B9KMHCB9F4ORVSKNKKSDT1STI5EUU2HRL59LAJQH4TG,A4RDG2EH2FDOIAU1TCM4MJ6VCSAQ16MUPOLP6ONMIAA8J7CNGMLG,1,21.27,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
2U63FNNF4B9KMHCB9F4ORVSKNKKSDT1STI5EUU2HRL59LAJQH4TG,A4RDG2EH2FDOIAU1TCM4MJ6VCSAQ16MUPOLP6ONMIAA8J7CNGMLG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
4NNAAL4OHURAVC8JLSVQ18ALRS5GLOE3GTU4S0S21EGR2637TF0G,TEEPU92N2VH06LF2SE64QTK24GQNUFPNEL0G54J0MPQ22NEGS53G,1,-19.6,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
4NNAAL4OHURAVC8JLSVQ18ALRS5GLOE3GTU4S0S21EGR2637TF0G,TEEPU92N2VH06LF2SE64QTK24GQNUFPNEL0G54J0MPQ22NEGS53G,1,19.6,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
4NNAAL4OHURAVC8JLSVQ18ALRS5GLOE3GTU4S0S21EGR2637TF0G,TEEPU92N2VH06LF2SE64QTK24GQNUFPNEL0G54J0MPQ22NEGS53G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
4NNAAL4OHURAVC8JLSVQ18ALRS5GLOE3GTU4S0S21EGR2637TF0G,TEEPU92N2VH06LF2SE64QTK24GQNUFPNEL0G54J0MPQ22NEGS53G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
KUV0U1J45DAHLG4SQ7TKDKJUBIEQ7TD9CU69AMH804TAHCDA4SD0,IUENM7SLVBH07OCLO5LTSPBEV6345M4OV9GOEGRKHF9QUHMLCMV0,1,-14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
KUV0U1J45DAHLG4SQ7TKDKJUBIEQ7TD9CU69AMH804TAHCDA4SD0,IUENM7SLVBH07OCLO5LTSPBEV6345M4OV9GOEGRKHF9QUHMLCMV0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
KUV0U1J45DAHLG4SQ7TKDKJUBIEQ7TD9CU69AMH804TAHCDA4SD0,IUENM7SLVBH07OCLO5LTSPBEV6345M4OV9GOEGRKHF9QUHMLCMV0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
KUV0U1J45DAHLG4SQ7TKDKJUBIEQ7TD9CU69AMH804TAHCDA4SD0,IUENM7SLVBH07OCLO5LTSPBEV6345M4OV9GOEGRKHF9QUHMLCMV0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
708SQN3FKTR6OCL6BRTBD7AM7KJMBM2S5T3V1R8GUQSMPBR2NJ9G,D0N20LBE5NMI4I2TPMOCFNABOF47LKKSJS13FU6VFPTT3AC32M30,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
708SQN3FKTR6OCL6BRTBD7AM7KJMBM2S5T3V1R8GUQSMPBR2NJ9G,D0N20LBE5NMI4I2TPMOCFNABOF47LKKSJS13FU6VFPTT3AC32M30,1,-19.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
708SQN3FKTR6OCL6BRTBD7AM7KJMBM2S5T3V1R8GUQSMPBR2NJ9G,D0N20LBE5NMI4I2TPMOCFNABOF47LKKSJS13FU6VFPTT3AC32M30,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
708SQN3FKTR6OCL6BRTBD7AM7KJMBM2S5T3V1R8GUQSMPBR2NJ9G,D0N20LBE5NMI4I2TPMOCFNABOF47LKKSJS13FU6VFPTT3AC32M30,1,19.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
9N65E497TVF3TA4C0QCSVV4O9SO2V3L8VI2OH6LMK7M89MTLHDB0,6OT0RO8VK1G2JD3P46KJHIRDOJLJ9EQ5BJD4OCLQV3UALK617230,1,-33.6,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
9N65E497TVF3TA4C0QCSVV4O9SO2V3L8VI2OH6LMK7M89MTLHDB0,6OT0RO8VK1G2JD3P46KJHIRDOJLJ9EQ5BJD4OCLQV3UALK617230,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
9N65E497TVF3TA4C0QCSVV4O9SO2V3L8VI2OH6LMK7M89MTLHDB0,6OT0RO8VK1G2JD3P46KJHIRDOJLJ9EQ5BJD4OCLQV3UALK617230,1,33.6,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
9N65E497TVF3TA4C0QCSVV4O9SO2V3L8VI2OH6LMK7M89MTLHDB0,6OT0RO8VK1G2JD3P46KJHIRDOJLJ9EQ5BJD4OCLQV3UALK617230,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
GA1K91JGNNQD32180CTOF3TAMNIJ1OKOH1MGJJCT1BDJ4NMET8KG,0SPG3QIL6LASU0RNCPLQBDD3B96O8L5NOC4A9KFJJLR33N91RTE0,1,-28.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
GA1K91JGNNQD32180CTOF3TAMNIJ1OKOH1MGJJCT1BDJ4NMET8KG,0SPG3QIL6LASU0RNCPLQBDD3B96O8L5NOC4A9KFJJLR33N91RTE0,1,28.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
GA1K91JGNNQD32180CTOF3TAMNIJ1OKOH1MGJJCT1BDJ4NMET8KG,0SPG3QIL6LASU0RNCPLQBDD3B96O8L5NOC4A9KFJJLR33N91RTE0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
GA1K91JGNNQD32180CTOF3TAMNIJ1OKOH1MGJJCT1BDJ4NMET8KG,0SPG3QIL6LASU0RNCPLQBDD3B96O8L5NOC4A9KFJJLR33N91RTE0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
49GF3S18T4BB6TKRKA0GC4PC11S72R5FS2LCU6NT9ISPNNK1DSOG,1JBFQOHNJ6GBNFJSE8J769J4BPN23ULULF77HO68U093S3L5LN90,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
49GF3S18T4BB6TKRKA0GC4PC11S72R5FS2LCU6NT9ISPNNK1DSOG,1JBFQOHNJ6GBNFJSE8J769J4BPN23ULULF77HO68U093S3L5LN90,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
EVFO1Q1JU5N54U9J011POKBGDE56Q03DFGN8J5EQH7DC2BC2JJ20,QJFFNQJB2QUFS496F967L63554O9KN36IRPKJ4NDQE4UT3BST4N0,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
EVFO1Q1JU5N54U9J011POKBGDE56Q03DFGN8J5EQH7DC2BC2JJ20,QJFFNQJB2QUFS496F967L63554O9KN36IRPKJ4NDQE4UT3BST4N0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
VTQ6R35MO02GN950HN764NOV1ILOJQNUVDUN6V2JJ77K45GARDP0,NAJ5H4UR8INJ7F16K2MCC9Q1LQLQ4N3K5ACNUHMJEFL7FDF3N000,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
VTQ6R35MO02GN950HN764NOV1ILOJQNUVDUN6V2JJ77K45GARDP0,NAJ5H4UR8INJ7F16K2MCC9Q1LQLQ4N3K5ACNUHMJEFL7FDF3N000,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
FCJ2TRQ715GP09OP4VDI0M554APAF42NS1JPHR4ALTAMPUGDNJQG,E8F3UVA15HVVVCGFF1NK6TK944JCG07691VBQFG2CEJ35GK62VAG,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
FCJ2TRQ715GP09OP4VDI0M554APAF42NS1JPHR4ALTAMPUGDNJQG,E8F3UVA15HVVVCGFF1NK6TK944JCG07691VBQFG2CEJ35GK62VAG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
R1P5G5KUMB7IGC5FTC65MVGAU9MNDNN83T6MPDAB0TSEJ59JR3C0,U005PJD2Q9FN8HP0R2FJ3EG7N03SP66QJAPDD90GNGFHMB773T50,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
R1P5G5KUMB7IGC5FTC65MVGAU9MNDNN83T6MPDAB0TSEJ59JR3C0,U005PJD2Q9FN8HP0R2FJ3EG7N03SP66QJAPDD90GNGFHMB773T50,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
0CQHSBMAEKSONM478NU168SEUUJIHMJP8LIV6TD8BE2B26O1GVC0,OHS1O9K6I1ICSQ1UP8F0QKBC1FPALK0IHALV0VJR7EU0178BMH3G,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
0CQHSBMAEKSONM478NU168SEUUJIHMJP8LIV6TD8BE2B26O1GVC0,OHS1O9K6I1ICSQ1UP8F0QKBC1FPALK0IHALV0VJR7EU0178BMH3G,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
RM28I3B7833SCD7560H0PJO8VOHMTMPKQJ8R9RPSROPC2A6QCU00,67AJ8LSJOMCEK2F8A4210ELDTJUSPIOM8RUNGJ6MB439ST1OFLHG,1,29.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
RM28I3B7833SCD7560H0PJO8VOHMTMPKQJ8R9RPSROPC2A6QCU00,67AJ8LSJOMCEK2F8A4210ELDTJUSPIOM8RUNGJ6MB439ST1OFLHG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
RM28I3B7833SCD7560H0PJO8VOHMTMPKQJ8R9RPSROPC2A6QCU00,67AJ8LSJOMCEK2F8A4210ELDTJUSPIOM8RUNGJ6MB439ST1OFLHG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
RM28I3B7833SCD7560H0PJO8VOHMTMPKQJ8R9RPSROPC2A6QCU00,67AJ8LSJOMCEK2F8A4210ELDTJUSPIOM8RUNGJ6MB439ST1OFLHG,1,-29.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
QJC0RC1TGDAPNNPVVOUP47QA2COBMNSN7NHTEBO8BSG5Q3V5ENQ0,LTE3M4PVS8V60ME3GV6PRHBL4KED19SM8PDFTIMP3714JO03MU50,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
QJC0RC1TGDAPNNPVVOUP47QA2COBMNSN7NHTEBO8BSG5Q3V5ENQ0,LTE3M4PVS8V60ME3GV6PRHBL4KED19SM8PDFTIMP3714JO03MU50,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
QJC0RC1TGDAPNNPVVOUP47QA2COBMNSN7NHTEBO8BSG5Q3V5ENQ0,LTE3M4PVS8V60ME3GV6PRHBL4KED19SM8PDFTIMP3714JO03MU50,1,31.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
QJC0RC1TGDAPNNPVVOUP47QA2COBMNSN7NHTEBO8BSG5Q3V5ENQ0,LTE3M4PVS8V60ME3GV6PRHBL4KED19SM8PDFTIMP3714JO03MU50,1,-31.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
0TA63RO980DL8PEAQRKD87VC20BM9PIKU2SSRDSKVUOA421EOKL0,S3L4FPLRSS99GFEKAVR3C35RQTML7UA2ARGP76196IN0NOOET4RG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
0TA63RO980DL8PEAQRKD87VC20BM9PIKU2SSRDSKVUOA421EOKL0,S3L4FPLRSS99GFEKAVR3C35RQTML7UA2ARGP76196IN0NOOET4RG,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
