ASIN,ProductName,OrderId,DigitalOrderItemId,DeclaredCountryCode,BaseCurrencyCode,FulfilledDate,IsFulfilled,Marketplace,OrderDate,OriginalQuantity,OurPrice,OurPriceCurrencyCode,OurPriceTax,OurPriceTaxCurrencyCode,SellerOfRecord,Publisher,ThirdPartyDisplayPrice,ThirdPartyDisplayCurrencyCode,ListPriceAmount,ListPriceCurrencyCode,ListPriceTaxAmount,ListPriceTaxCurrencyCode,GiftItem,OrderingCustomerNickname,GiftCustomerNickname,GiftMessage,GiftEmail,RecipientEmail,GiftRedemption,ItemMergedFromAnotherOrder,QuantityOrdered,ItemFulfilled,ShipFrom,ShipTo,IsOrderEligibleForPrimeBenefit,OfferingSKU,FulfillmentMobileNumber,RechargeAmount,RechargeAmountCurrencyCode,SubscriptionOrderInfoList,PreviouslyPaidDigitalOrderItemId,PreviouslyPaidOrderId,InstallmentOurPrice,InstallmentOurPricePlusTax,DigitalOrderItemAttributes,InstallmentOurPriceCurrencyCode,InstallmentOurPricePlusTaxCurrencyCode
B077F87QFW,"Amazon Photos 1 TB plan",D01-8969776-9462621,93QFDBE39HKQGD0GE1Q4GU6IMAUOLK7OBNFCH4CRKR6R460EFM7G,US,USD,2024-11-26T20:20:00Z,Yes,www.amazon.com,2024-11-26T20:20:00Z,1,59.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,59.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:70YBY1RFK9Y90KGYAGH1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0CK4Q85RW,"Ad free for Prime Video",D01-2068239-7293069,4UMRGUSE5DM7IIOLCUQ5MSQTVSU32M67HB4Q7HFOOPKBFG7SAAJ0,US,USD,2024-11-03T04:06:00Z,Yes,www.amazon.com,2024-11-03T04:06:00Z,1,2.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,2.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:59KX2PJPN62K3H3XQBG0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B09HH6G2G7,"Venom: Let There Be Carnage",D01-4321537-0902666,J2SNPST5ILG6OT84576VJE7PQKQTNGA63581GN5T4T8OB3JL4HU0,US,USD,2024-10-12T03:19:00Z,Yes,www.amazon.com,2024-10-12T03:19:00Z,1,3.59,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,3.59,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0CK4Q85RW,"Ad free for Prime Video",D01-5539625-4099423,UTRMO23KQNIA8FR3QJJ89LF2UGRFCS30EJTJJ13O1601R0HHCO3G,US,USD,2024-10-03T04:38:00Z,Yes,www.amazon.com,2024-10-03T04:38:00Z,1,2.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,2.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:59KX2PJPN62K3H3XQBG0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0CK4Q85RW,"Ad free for Prime Video",D01-9523958-6275411,7LLHSOL47UMI92TV0B01OTO8E124VSUM3HFEA281TSLQCV939F1G,US,USD,2024-09-03T03:50:00Z,Yes,www.amazon.com,2024-09-03T03:50:00Z,1,2.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,2.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,B0CK4Q53C5,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:59KX2PJPN62K3H3XQBG0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B08GQW2L7Q,"(500) Days of Summer",D01-1481497-8067403,Q41620BN4DBS59K9KPIQ62CSCLMFL0UG4N7AMH3N0HIUBSFEBJKG,US,USD,2024-07-29T04:48:00Z,Yes,www.amazon.com,2024-07-29T04:48:00Z,1,7.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,7.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B08FGDHXVC,"The Bourne Supremacy",D01-3286871-8240249,HNNIP04357K2DAQJ28KR5235NQ9F0VSJLP11O99S5FPLAAP05100,US,USD,2024-06-15T04:10:00Z,Yes,www.amazon.com,2024-06-15T04:10:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0094M2S82,"The Count of Monte Cristo",D01-3430121-3088257,208L9SE0VOH0M5NF8MLI0P59NK5A0S3B5VCICFKROCLTU9VMAIBG,US,USD,2024-04-01T04:09:00Z,Yes,www.amazon.com,2024-04-01T04:09:00Z,1,4.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,4.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B09PQ6QBRL,"Harry Potter and the Prisoner of Azkaban",D01-7854607-8077058,LEF9VOITQGUIOBPM89J4QDAIV880IPS8VHAV61ISD5V12MMQD2J0,US,USD,2024-02-23T03:57:00Z,Yes,www.amazon.com,2024-02-23T03:57:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073XBG38V,"Prime Membership Fee",D01-1816685-0086651,6DPB0H0A3J508GK2SADC6TRQPTQHIOO93A5B2B7ENHD3GQ6H53MG,US,USD,2024-01-16T19:35:00Z,Yes,www.amazon.com,2024-01-16T19:35:00Z,1,139.0,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,139.0,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:1Q10XHAZ0NAFR13CHNNQ",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B009RI4ZKC,"Moonrise Kingdom",D01-3434187-4125067,6VC6NNDN58STI808NNR6RHT8VNPGL0IKGPFR0AAJ1QMLMDM419R0,US,USD,2024-01-08T04:30:00Z,Yes,www.amazon.com,2024-01-08T04:30:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B08Z7WC5B5,"Die Hard (4K UHD)",D01-0308120-2742655,LU5866JG3K3F45CD1IEI6VG8D8BDAP84VQ05K1A71JGAS29QO7R0,US,USD,2023-12-21T05:48:00Z,Yes,www.amazon.com,2023-12-21T05:48:00Z,1,3.79,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,3.79,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B08NHRYHKD,"The Bourne Identity",D01-6871666-5353829,142QLJ7LDC9KB5EKL7HO8KN6T8NJHMVIL0VJHI3N6M715CF7NB00,US,USD,2023-12-09T04:32:00Z,Yes,www.amazon.com,2023-12-09T04:32:00Z,1,3.59,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,3.59,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B077F87QFW,"Amazon Photos 1 TB plan",D01-5393867-3424266,UNOLD5P8947S15V7TVBISP63VSC7D9KSV7L9BGS40PEDT6MMTJ8G,US,USD,2023-11-26T20:43:00Z,Yes,www.amazon.com,2023-11-26T20:43:00Z,1,59.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,59.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:70YBY1RFK9Y90KGYAGH1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0B8RTXRZH,"Not Applicable",D01-7468898-8803413,RHF63LEQBC894KAMCNQKG1F75VLM944LIJVDP8NTLPL8VD34ECHG,US,USD,2023-10-14T03:52:00Z,Yes,www.amazon.com,2023-10-14T03:52:00Z,1,19.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,19.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B075TB57K6,"Paramount+ with SHOWTIME",D01-5221489-7629020,HIHA1MQRN8UCD7G3N0HLKT9HIEIICFSVOBGUJQJ75CSOIF3CMLEG,US,USD,2023-05-08T04:14:00Z,Yes,www.amazon.com,2023-05-08T04:14:00Z,1,9.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,9.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:T621KMFN99HRZX1ZG4Q1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B075TB57K6,"Paramount+ with SHOWTIME",D01-4242375-6662642,QQKOSVKLHI1J6A0HNJ4C6VLKT9LDO6SLBQSLHFMRRHAL5LFJJJ10,US,USD,2023-05-01T03:33:00Z,Yes,www.amazon.com,2023-05-01T03:33:00Z,1,0.0,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,0.0,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,B075T74M6P,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:T621KMFN99HRZX1ZG4Q1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-9282103-2272236,19K7M5UHHOH6TGH0ARKHIJUAP4GQH93I5EO9VDSFQH47QEH86N0G,US,USD,2023-04-08T04:32:00Z,Yes,www.amazon.com,2023-04-08T04:32:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B002ZSS14W,"The Right Stuff",D01-2590172-9667419,HEIJC7MDP7D5DNUB08JLE24SBN3Q58ITSLNIHNG107RLG4V25CJG,US,USD,2023-04-01T03:54:00Z,Yes,www.amazon.com,2023-04-01T03:54:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-7046898-1593804,8U15DGPFC00NLTM448U8DHGQIQPGII692DL6GGSEF7V3UGV40IJG,US,USD,2023-03-08T03:45:00Z,Yes,www.amazon.com,2023-03-08T03:45:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-1771703-2557031,7EEV9CCC1IQO6TV8LSD7M8V5C2SP4777KDP27UV8G0QK0MDIGN0G,US,USD,2023-02-08T04:37:00Z,Yes,www.amazon.com,2023-02-08T04:37:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B003MX97GK,"The Darjeeling Limited",D01-7823429-4563416,R9J593QRFNCOIC6ATF85OUUN3ON1HKFF508KVVFHQ8RPU4FKQ6M0,US,USD,2023-01-28T04:56:00Z,Yes,www.amazon.com,2023-01-28T04:56:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073XBG38V,"Prime Membership Fee",D01-7210610-6624238,UOLBQ6HV7DBFG62A1543I3S56DM5NFJMQ2K0F450NFGH8V5S3QHG,US,USD,2023-01-16T19:31:00Z,Yes,www.amazon.com,2023-01-16T19:31:00Z,1,139.0,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,139.0,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:1Q10XHAZ0NAFR13CHNNQ",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-1216896-6646619,AF5U7J0GSCGIHO6I6THQFH0DK4S3L01RCBN2MTFB071DN20S8V8G,US,USD,2023-01-08T04:11:00Z,Yes,www.amazon.com,2023-01-08T04:11:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B07RL72PG3,"Mission: Impossible - Rogue Nation",D01-8799501-4285049,PPD7T0L450LMHOFSAM9MKO1UNIVJBLKDRRT6AV2THC2KFS2A5T70,US,USD,2023-01-03T05:46:00Z,Yes,www.amazon.com,2023-01-03T05:46:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B07RPK4G7R,"Not Applicable",D01-0814082-6777828,SII6MVDCNMLMB0662GPRUNMK9P97Q13D12KF4619N0U39HQGDC0G,US,USD,2022-12-26T06:11:00Z,Yes,www.amazon.com,2022-12-26T06:11:00Z,1,7.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,7.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-4769198-3417862,BOEEBFG2J9EJJMJDKBID81UAR7HHPID8RD58UKUCKNUDJE04IK9G,US,USD,2022-12-08T03:41:00Z,Yes,www.amazon.com,2022-12-08T03:41:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B077F87QFW,"Amazon Photos 1 TB plan",D01-5174157-0342631,HANE5RG2G2A94O8THS4OT765EOPBD6J0GOHVA4KOFIGNAN6JLB30,US,USD,2022-11-26T20:18:00Z,Yes,www.amazon.com,2022-11-26T20:18:00Z,1,59.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,59.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:70YBY1RFK9Y90KGYAGH1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-7554639-9072265,UIE0CE8EH27RJ30FOEVJSB3ECVF8EV3PHGBOK3AJP911LQ9VETDG,US,USD,2022-11-08T04:16:00Z,Yes,www.amazon.com,2022-11-08T04:16:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-8500699-2601813,Q2CU1I81JIEVSPP7R7DL2EON95VTH69GHCLC7PLICA1IHVBPNA4G,US,USD,2022-10-08T04:32:00Z,Yes,www.amazon.com,2022-10-08T04:32:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-9903083-8665828,0OGGTJMGSMP6CP1U1TDCMPFO9C5GD4J3Q0O7C4VK8AA76VHUSAD0,US,USD,2022-09-08T03:39:00Z,Yes,www.amazon.com,2022-09-08T03:39:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-8183397-0265839,QKBJTV9HDJB4SJTRLBM268UUH5CHVQ30KU85153JF17GKPTGJO50,US,USD,2022-08-08T04:32:00Z,Yes,www.amazon.com,2022-08-08T04:32:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B006X2OH76,"Mission: Impossible III",D01-1805733-8291435,LVMV7R9GUB1RFCFQTCS44VD04GIJFHLE2BE1UV84B4QBBANKBOTG,US,USD,2022-07-18T04:59:00Z,Yes,www.amazon.com,2022-07-18T04:59:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-9761091-8429032,TVBE95B0NG4UI4KML5LIGQGFT9JL83FE1SNACMF68MGDV39QCSCG,US,USD,2022-07-08T04:33:00Z,Yes,www.amazon.com,2022-07-08T04:33:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B08B47XTLJ,"Not Applicable",D01-1234713-1177858,BJDVO6FPS0BGDONM0GFTE3356DBLT7N4VDKIS11VQ48LITT4P0BG,US,USD,2022-06-21T05:40:00Z,Yes,www.amazon.com,2022-06-21T05:40:00Z,1,14.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,14.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
